EGR,phi,P,Tin,T,u,dF,CH4,CO,CO2,H2O
0.25,0.9000000000000001,350000.00001,440.00001,1738.8626294506496,0.04804110449427362,0.0008288594300216977,3.1920359946735527e-20,0.0001229810713316808,0.4169080387091262,0.07542892497813831
0.2,0.7,200000.0000100001,290.0000101318109,1471.8796817127923,0.018285892210370955,0.00220934467867419,1.772896297171131e-14,2.5972955430781046e-06,0.34654365504906454,0.06454508674755244
0.15000000000000002,1.3000000000000005,350000.00001,390.00001,1825.9539113969468,0.0451777703066408,0.0009339897631707867,1.0875386571654053e-05,0.06862622800122228,0.24487734356896307,0.11352794651922059
0.15000000000000002,1.2000000000000004,350000.0000100001,390.0000100000002,1895.9463669506024,0.06750529617349194,0.0006155669333235487,3.217201242122651e-13,0.04725750730536757,0.26823930365709914,0.1100325917238868
0.15000000000000002,1.1500000000000004,350000.00000999996,390.0000100000002,1931.1919016879901,0.08348853553213828,0.0005030436487298156,5.401684593610792e-14,0.035991266579105195,0.2809281909289951,0.10771372986953456
0.2,1.1500000000000004,300000.0000100001,440.0000100000008,1867.2475578563342,0.07473815267630556,0.0006963573764336121,3.400706382056578e-14,0.03418717616091118,0.3350242189779268,0.10007241099870014
0.2,1.2500000000000004,250000.00000999996,390.00001000000043,1764.421819069935,0.03826842856325984,0.0014260737497779907,6.37743445467316e-09,0.05565052101166081,0.31060412482403715,0.10453607758596405
0.25,1.0500000000000003,300000.00001000013,440.0000100000008,1830.5651607107275,0.054201215535169545,0.0009029956677163759,1.1140843175240624e-16,0.010039492009407161,0.41386933709255197,0.08659159236173336
0.25,1.1500000000000004,250000.00000999996,290.00001022056694,1659.948971780341,0.015594835213577048,0.00231858805208607,7.14118527002385e-10,0.03121440910111946,0.38894748984448085,0.0917029344623245
0.2,1.3000000000000005,250000.00001000002,390.00001,1733.6764357283494,0.03311459101735646,0.0016711588160557296,0.00011442953542773999,0.06530145174916449,0.29990433078060386,0.10621230518753659
0.2,1.1000000000000003,250000.00001,340.0000099999995,1828.0150873395899,0.05196443572823021,0.0008970001606656208,4.6057012796957605e-15,0.022584431507870064,0.3486878860468168,0.09710943513553427
0.15000000000000002,1.1500000000000004,350000.00000999996,340.00001,1895.5860558688958,0.059861970388545134,0.0005947026415285655,7.599791246219978e-14,0.03561416517604967,0.28141389011421686,0.10753887567690018
0.25,1.0000000000000002,250000.00001000005,390.00001000000043,1803.8611018909496,0.046914888192648205,0.0010953321028716483,3.075488099699101e-20,0.001486864646187764,0.4231354574048027,0.08330403793198807
0.25,1.0000000000000002,400000.00000999996,490.0000100000008,1877.3056103776305,0.06241030677946823,0.0006743941292062739,7.346355391042226e-20,0.0015232516442888623,0.4229342827897465,0.08327535351353897
0.25,0.9500000000000002,400000.00000999996,490.00001,1830.0607513847945,0.0625256529923494,0.0006566133258632496,6.152652688525119e-22,0.00040712376312779583,0.42049069307320625,0.07940273820872826
0.15000000000000002,1.1500000000000004,350000.00000999996,290.00001011587733,1860.3905371151398,0.04149613577091254,0.0007129717904023654,1.235094603857402e-13,0.03531081175715287,0.2818515454929527,0.10727657025154824
0.2,1.1500000000000004,250000.00000999996,340.00001,1794.3489147121118,0.04322623958976943,0.0010615798663568081,6.799191194431709e-14,0.03385216004269231,0.33557760611230053,0.09980254152241862
0.2,1.2000000000000004,250000.00000999996,290.00001016565307,1725.578764195132,0.02288251502452375,0.0016979561778078228,2.2197855425277864e-09,0.04434304009492668,0.3237023334580483,0.10182667266618314
0.2,1.2500000000000004,250000.00001,290.0000101692463,1694.4082616894796,0.019614177443299064,0.002008872575826332,9.746294292440267e-05,0.05433137777785235,0.3124504556983288,0.10378004047913504
0.15000000000000002,1.0500000000000003,450000.0000100001,390.0000099999995,2003.0625817434636,0.08684840613103856,0.00038669432861418896,3.4387682416147977e-16,0.011499084672007808,0.30888961287333205,0.10187350009090197
0.25,1.1000000000000003,350000.00000999996,490.0000099999996,1837.426050167221,0.060102760158671865,0.0007825935216471901,4.900836977658156e-15,0.021113890814705164,0.400592793663786,0.08960246801735879
0.2,1.2500000000000004,300000.00001,390.00001000000043,1764.7245181607088,0.0349312989549879,0.0013157000127352898,1.1832060269454906e-07,0.05543503148905998,0.31079005354735706,0.10444871514967011
0.15000000000000002,1.3000000000000005,350000.00001,290.00001012608055,1756.2489827788297,0.024579625429732,0.001221200882254555,0.00014881407934620201,0.06708162190804019,0.24700548686105397,0.11275289092860577
0.25,1.0500000000000003,250000.00001000008,390.00001,1793.5977535591353,0.04491017548714159,0.0011315654004822049,7.968711039068028e-17,0.010051290708487625,0.4138711498395875,0.0866020091607403
0.2,1.0000000000000002,350000.00001,440.0000099999995,1940.9447783490566,0.08607475246583086,0.0005416292247264895,2.445179953057286e-19,0.002263823061051732,0.37120142055555994,0.09057137446713813
0.15000000000000002,1.0000000000000002,400000.00001,390.00000999999975,2006.9666876891674,0.09565413483473685,0.00039976697271069744,8.390886840489934e-19,0.00294261444338167,0.31727131764219535,0.0980980109667014
0.15000000000000002,1.2500000000000004,400000.00001,440.0000100000006,1897.165023374418,0.06787674611158113,0.000622133142765019,7.194290137728209e-12,0.05844690482292692,0.25566327651972975,0.1121729982579046
0.2,1.1500000000000004,250000.00001000002,390.0000099999995,1830.30399416041,0.061960617456385585,0.0008732263430595485,3.128660090343977e-14,0.034158843657364886,0.3352144298826283,0.09991941788609728
0.15000000000000002,1.0500000000000003,350000.00000999996,340.00000999999975,1967.2677109450776,0.07601056715237843,0.00048693726290647513,2.912092503159169e-16,0.011624593611837658,0.3088764441474251,0.10188134166661737
0.25,1.2000000000000004,250000.00001000008,440.00001000000043,1737.7195719115048,0.03833135533868323,0.0015101272984230515,6.212155928714597e-11,0.042380531469418045,0.37566123631774095,0.09474560774379508
0.15000000000000002,1.0500000000000003,450000.00001,290.0000101092979,1933.5226451642104,0.04563470306469441,0.0005150044367964407,5.848676646635265e-16,0.011063958917735008,0.30947281153896,0.1017457111414396
0.25,0.9500000000000002,300000.00001000013,440.0000100000008,1794.077596514596,0.05641115213624722,0.000855274604121472,2.696346554961643e-22,0.0003400664866070904,0.4207828838437797,0.07941197408342006
0.2,1.0500000000000003,250000.00001,340.00000999999907,1860.9431502209468,0.0571386044759221,0.0008348102294523158,1.150554877775887e-16,0.010963890237822595,0.362320106486244,0.09409903182882236
0.15000000000000002,1.0500000000000003,400000.0000099999,340.00000999999975,1967.666732128801,0.06928105636164264,0.00046368492779400695,3.7633267804261112e-16,0.011486182490138755,0.3090278497563553,0.10182584425924554
0.2,0.8,200000.00001000005,290.00001013826255,1604.2191952390765,0.03171947663244884,0.0013726252712458454,5.6737672425148494e-18,1.9290604247892597e-05,0.3561003767234349,0.07339957751725193
0.25,0.9000000000000001,300000.0000100001,440.00001,1739.0094797316724,0.0535215568590424,0.0008744980278002503,1.0728761419475667e-21,0.0001316237969225675,0.4169372503814302,0.07542492034400945
0.15000000000000002,1.1000000000000003,400000.0000100001,290.0000101125646,1896.911672574619,0.04506068768996819,0.0005794623872693543,1.5040378153091774e-14,0.02336708652692331,0.29537577558055594,0.1046921583810425
0.15000000000000002,1.1000000000000003,350000.00001,340.00000999999975,1931.9282513575504,0.07021784859709829,0.0005155818117134899,9.155295381041549e-15,0.02382522565346561,0.2948538291412152,0.1048765413451044
0.2,1.0500000000000003,450000.0000100002,490.00001,1970.9528313576675,0.09376150972734415,0.00043533487815814755,2.0628186076192267e-16,0.01087528118721586,0.3621970797155639,0.09414297202937527
0.15000000000000002,1.1000000000000003,350000.00000999996,390.0000099999995,1967.3153800974437,0.09595352589334499,0.0004470490901767562,6.80641159629522e-15,0.024111187765560198,0.29447751273852907,0.10499131296656941
0.15000000000000002,1.2000000000000004,400000.0000099999,290.0000101192336,1824.5688003435052,0.030320882578997344,0.0008649163258825924,1.0430689999831107e-10,0.04634116428794371,0.2694119697969618,0.10939479566357241
0.15000000000000002,1.1000000000000003,400000.00000999996,390.0000099999995,1967.4807999492614,0.08738685982215053,0.0004261700520511122,8.444587975421187e-15,0.023970973989492727,0.29459831146435533,0.10497115305136
0.15000000000000002,1.1000000000000003,350000.0000100001,290.0000101125646,1896.4947848612828,0.049761432915153926,0.0006020325935463351,1.2577632403422447e-14,0.02360663588327395,0.295179578700449,0.10470283516072379
0.15000000000000002,1.2500000000000004,300000.0000100001,340.00001,1824.62014322493,0.04130349742381904,0.0010092473634718973,3.0860020453975684e-09,0.057859868158037106,0.25672934021476773,0.11166729865695348
0.2,1.0500000000000003,300000.0000100001,440.00001000000043,1933.121041376007,0.09336501047514192,0.000583490315977776,1.1731635876494195e-16,0.011121209955819441,0.3620335070886038,0.09417968595083014
0.25,1.2500000000000004,250000.00001000002,440.00001,1707.9714705500214,0.03232396386202286,0.0018489642036061448,1.109656858483217e-07,0.05244867629950392,0.36394500689849185,0.09706542801184113
0.2,1.2000000000000004,350000.00000999996,490.0000100000004,1871.759981371867,0.07505764902927652,0.0006742755930762617,3.3333095933157393e-13,0.04532616392389575,0.3220124260954552,0.10277650911624027
0.2,0.9500000000000002,350000.0000100001,440.00001000000043,1893.391722671321,0.08466909713075926,0.0005362425091511323,3.2609201163508955e-21,0.0007044701515685049,0.36899207784972315,0.08637367526215933
0.25,1.0000000000000002,350000.0000099999,490.0000100000008,1876.8690277779738,0.06901907709118346,0.0007033234206749143,7.843120386984605e-20,0.0016772067223051316,0.42279400098357467,0.08330063251213189
0.2,1.0500000000000003,400000.00000999996,490.00001,1970.4994572754151,0.1017657331397977,0.0004548340129231438,1.6935224944127972e-16,0.011007169323675252,0.3620692386116179,0.09417139989208737
0.15000000000000002,1.2000000000000004,400000.0000100001,440.0000100000002,1932.1795785866695,0.08511852345527957,0.0004936234547238886,3.8036110789290726e-13,0.04757061015853613,0.2677128256143536,0.11026880026572461
0.25,1.2000000000000004,300000.0000100001,290.0000102242316,1632.8228374324842,0.013281918281512659,0.0023352352722314355,8.232711869413244e-09,9.700235961591372e-06,0.00012077521697757372,1.7719694492127338e-05
0.15000000000000002,1.2000000000000004,300000.00001,340.0000100000002,1859.7527907032238,0.05314165821680044,0.0007767545046055813,5.782861001219272e-13,0.04718742363742936,0.2684702114650208,0.10987048661438467
0.2,1.0000000000000002,250000.00001000005,340.0000099999995,1871.0358586136617,0.058759524692465474,0.000820176030627833,9.649475305089834e-20,0.001963423911946758,0.3717669262102565,0.09061458312271725
0.25,0.9500000000000002,250000.00001,390.00001,1757.6223453595821,0.04650109121939751,0.0010764023363694483,1.3287667295053443e-22,0.0002640757552549795,0.42090299468946873,0.07943561459575323
0.25,1.0500000000000003,250000.00001,290.0000102133248,1722.4205259106936,0.021055583505858677,0.0016887916356830982,1.5216890947799172e-16,0.009741850335470368,0.41428353068870605,0.0864109945303503
0.2,1.0000000000000002,450000.00001000013,490.0000099999996,1975.7491901630024,0.09657238423334932,0.0004257859032811518,4.428324462998927e-19,0.0024816446041315008,0.3707032866988136,0.09053767654455584
0.15000000000000002,1.0000000000000002,350000.00001,340.00001000000043,1974.8880532123906,0.07743975007401378,0.0004811621322024131,4.631059494847604e-19,0.002496282688473267,0.3180247354386943,0.09815129112283744
0.2,1.1500000000000004,250000.00001000005,290.00001016209717,1758.8914551163255,0.0291398714556302,0.0013117523818610617,1.0454299178889125e-12,0.03353584062821773,0.3360561503614798,0.09953700524717499
0.15000000000000002,1.0500000000000003,350000.00000999996,390.0000099999995,2001.9789259984634,0.10283045624112273,0.00042744229589308574,2.3016091308912784e-16,0.011886087570982974,0.3085079298681835,0.1019188262465178
0.15000000000000002,1.0500000000000003,400000.00000999996,290.0000101092979,1933.1790017006092,0.049643389717434885,0.0005355319640720844,4.768422105345249e-16,0.011189240713129253,0.30939826000788484,0.10175195244753386
0.15000000000000002,1.2000000000000004,450000.00001,440.0000100000002,1932.4458190995351,0.07836930877182507,0.00047671938814378026,3.4849002914958353e-13,0.04740373108030336,0.26783202066825834,0.1102081457628304
0.2,1.0000000000000002,300000.0000100001,440.0000099999995,1939.5415952487417,0.0956196250281836,0.0005749770226161002,2.507460050670184e-19,0.002507638157234836,0.37087800943469645,0.09057826644839943
0.25,1.1500000000000004,250000.00001,440.00001000000043,1768.589139314569,0.04777022505915806,0.0011976495828359432,6.83525909608863e-14,0.03191028707525574,0.38791614793410456,0.09228725364538344
0.15000000000000002,1.0500000000000003,400000.0000100001,390.0000099999995,2002.7264982084705,0.09401807002627552,0.0004048098362217201,2.912701073387127e-16,0.01171032610316432,0.3086919084223844,0.10189377331361008
0.2,0.9500000000000002,300000.0000100002,440.00001000000043,1893.4913106146191,0.09379034175669636,0.0005712982432986824,3.1667944528409306e-21,0.0007514883353365733,0.36896553004334864,0.08639041535292918
0.2,1.1000000000000003,400000.00000999996,490.00001,1938.4057627026266,0.0943255637476054,0.0004792974503839053,5.156745042381254e-15,0.02266747962477832,0.34836348068557893,0.09728844337376882
0.15000000000000002,1.0000000000000002,450000.00001,390.00000999999975,2007.7261492139924,0.08860239102548366,0.0003809782247167372,8.172898310516405e-19,0.0027302030123437415,0.31750514711965705,0.09808197121151989
0.15000000000000002,1.0000000000000002,400000.0000099999,290.0000101060783,1943.3263964581172,0.05094284426731033,0.0005251608083006676,2.497400875168774e-19,0.0018407207726534739,0.31891923372838094,0.09811956713003024
0.2,1.1000000000000003,250000.00001,390.00001,1863.9071570111182,0.07270174256654986,0.0007605921743437262,3.3731948090653574e-15,0.02278534053900115,0.3484266622338845,0.0972054193526668
0.25,1.2500000000000004,300000.00000999996,290.00001022792554,1607.2887907672632,0.012477916858678039,0.0024856518554421353,9.291077491789018e-08,1.2024929164031003e-05,0.00012176626973230138,1.8593162587671326e-05
0.15000000000000002,1.2500000000000004,300000.00001,390.00001,1860.2214990524137,0.05850322144451806,0.0008315286640737184,2.717850481651174e-11,0.058433137993628474,0.2559230484227512,0.11204565841314647
0.15000000000000002,1.0000000000000002,450000.0000099998,340.00001000000043,1975.5995011882844,0.06539284524090348,0.00043637351842084596,4.865456068887263e-19,0.002233871465655497,0.3182881126481216,0.09809349678679362
0.15000000000000002,1.0000000000000002,400000.00001,340.00001000000043,1974.7451863598471,0.07080263247280442,0.0004564659697367287,5.080220170778676e-19,0.002424531530664821,0.3180975967992946,0.09809312632175118
0.25,1.0500000000000003,350000.0000100001,490.0000099999996,1868.0602986713752,0.06615279382488162,0.0007255113355565257,1.3293610957444968e-16,0.0101064260901485,0.4137295763468127,0.0866616304787197
0.15000000000000002,1.0000000000000002,450000.00001000013,290.0000101060783,1943.0155432317947,0.046923505965935204,0.0005035954177074352,2.6460648175102046e-19,0.0017819865292979969,0.31892265684757587,0.09809432536212478
0.15000000000000002,1.1500000000000004,450000.0000100001,440.0000100000004,1968.0160423932616,0.09498824275068701,0.00039640998322372864,6.722620934651228e-14,0.03598415149010669,0.28074366253932825,0.10782036857854409
0.15000000000000002,1.0500000000000003,350000.0000099999,290.0000101092979,1932.968841310847,0.05467428904269852,0.0005595861433079051,3.682381031850328e-16,0.011346664346503232,0.3092377897046462,0.10181953911861118
0.2,1.1000000000000003,250000.00001000002,290.0000101585769,1792.595391761486,0.03592255729983489,0.0010734247773533418,6.470188027488591e-15,0.022382461833976974,0.3489843810398788,0.09694954541257869
0.15000000000000002,1.1000000000000003,300000.00001,340.00000999999975,1931.6546059231532,0.07843935930774303,0.0005434314249646424,6.703115055874455e-15,0.023944859534805615,0.29478103359899943,0.1049059400066011
0.15000000000000002,1.1000000000000003,450000.0000100001,440.00001,2004.1507585101215,0.10801332960704782,0.0003545279415834807,7.758717875183198e-15,0.02396682234646895,0.29451236213694376,0.10502640529653628
0.2,1.0500000000000003,250000.00001000005,390.00001000000043,1896.4415655222542,0.07880744183823465,0.0007190219621699585,8.79198435349275e-17,0.011081689531937661,0.36208553383650754,0.0942011644284045
0.25,1.1000000000000003,250000.00001000008,440.00001000000043,1799.4584985141619,0.056816498673501685,0.0010212107401768621,2.5833595856507344e-15,0.021219840787901786,0.4006000029752989,0.08956419990856081
0.15000000000000002,1.2500000000000004,350000.00001,440.0000100000006,1897.2326364489845,0.07402240925854343,0.0006497426736724011,3.487420577047857e-12,0.0586070679479188,0.2554843431525329,0.11233913709120466
0.15000000000000002,1.2000000000000004,300000.0000100001,290.0000101192336,1824.375422126369,0.03631888659663706,0.000952159896652138,1.184198882088307e-11,0.046781133205992635,0.2690436268947288,0.10956332854442002
0.2,1.0000000000000002,400000.00000999996,490.0000099999996,1975.2645290726136,0.10455557985009749,0.0004461041887640278,4.379388640145605e-19,0.0026348669162027517,0.3705551168659601,0.09054409749111139
0.15000000000000002,1.0500000000000003,450000.0000100001,440.00000999999975,2038.021233868976,0.11547954637340838,0.0003392068588782399,2.7737711450504886e-16,0.011812064184439674,0.30848057527342676,0.10187026903405545
0.15000000000000002,1.0000000000000002,350000.00000999996,390.00000999999975,2006.9272364463682,0.10440606081799776,0.00042362795546692654,7.863019442170867e-19,0.0030602690021842606,0.3171909530980771,0.0981167494476903
0.25,1.0500000000000003,250000.00001000002,440.0000100000008,1829.7979898219291,0.06275571215279044,0.0009470159402962694,6.058236242638643e-17,0.01023503380660334,0.4136454022534613,0.08664368190821832
0.2,1.1000000000000003,350000.00001,490.00001,1938.128784120658,0.10388238825306384,0.0005016219308792644,3.93509718773481e-15,0.022804616045793296,0.34823769886303446,0.09733905109450369
0.25,0.9500000000000002,350000.00001,490.00001,1830.828348100432,0.06887184999188069,0.0006871869142034373,6.457349904232692e-22,0.0004437633992654769,0.4205654472717069,0.07940912797104131
0.2,0.9500000000000002,450000.00001000025,490.0000099999996,1929.1931238451066,0.09541562163009024,0.0004202742069029483,7.749461870620626e-21,0.0008355062437661545,0.3686692175529184,0.08634704206933898
0.15000000000000002,1.3000000000000005,300000.00001,390.00001,1825.763783492234,0.04789811609764039,0.0010228497146843932,1.0803369921029568e-05,0.0688073038393279,0.24472376152050462,0.11358282314385608
0.15000000000000002,1.0000000000000002,350000.00001,290.0000101060783,1942.9212905770557,0.05588135454240857,0.0005510718201229224,2.6733692714948923e-19,0.0020240016795806865,0.3187709355774649,0.09813271341517227
0.15000000000000002,1.3000000000000005,300000.00000999996,340.00001,1790.4260798480693,0.03533556391156389,0.001184763425106973,5.575553727505624e-05,0.06815543589967442,0.24564164411219971,0.11322648940881647
0.15000000000000002,1.1500000000000004,400000.0000100001,440.0000100000004,1967.7731611280278,0.10321341423434033,0.00041189089658930414,5.363403651651646e-14,0.03617922733124795,0.28057707207086674,0.10785814879094323
0.15000000000000002,1.0500000000000003,400000.0000100001,440.00000999999975,2037.5163689745305,0.12463010189564608,0.0003565787679032477,2.2646848240714983e-16,0.011950789078184804,0.3083124311359089,0.10191977020871035
0.15000000000000002,1.3000000000000005,350000.00001,440.0000100000004,1862.3362901783053,0.06045029558866056,0.0008041467188756427,9.969850869543764e-07,0.06912702071650903,0.24406905761009817,0.11391522451000624
0.2,0.9500000000000002,400000.00000999996,490.0000099999996,1929.3092408454422,0.1030965504666393,0.0004412942309097732,7.669161448115618e-21,0.0008827825556944003,0.36865110099290205,0.08634718279319395
0.2,1.1500000000000004,350000.0000100001,490.0000099999996,1904.8702714382762,0.09092937277325477,0.0005605804117253011,3.369983055966771e-14,0.034260757955964706,0.33485916799985543,0.10014653550301039
0.15000000000000002,1.3000000000000005,400000.00000999996,290.00001012608055,1756.1385228723996,0.023753295989011422,0.001107483903111278,0.00014787297010267886,0.06706446214198125,0.24696163366352322,0.11276692284940418
0.25,1.1000000000000003,300000.00000999996,390.0000099999995,1762.9779654322372,0.03436553426757839,0.001205077978796693,8.128354771676652e-15,0.02077733017445226,0.4010549640919556,0.0894028839485457
0.15000000000000002,1.2000000000000004,300000.0000100001,390.0000100000002,1895.8172101630398,0.07608072827533256,0.0006387169933390978,2.2684927898758628e-13,0.04745669205202081,0.2680706673522975,0.11011315900337769
0.15000000000000002,1.1500000000000004,300000.00000999996,390.0000100000002,1931.2049514337828,0.09373489274560944,0.000526923983402732,4.182961442350322e-14,0.03611456469538482,0.2808553919750799,0.10772629118078858
0.15000000000000002,1.1000000000000003,400000.0000100001,440.00001,2003.877092552919,0.11701896900453168,0.0003710219118702345,6.1518906043426664e-15,0.024108959792338826,0.29436990708430544,0.10508604183968873
0.15000000000000002,1.2500000000000004,300000.00001000013,290.0000101226352,1789.2851395251457,0.02903463181571622,0.001204500517947292,4.9995397839594395e-06,0.05738650375715165,0.2574136403255261,0.11134083630054523
0.15000000000000002,1.0500000000000003,300000.0000100001,340.00000999999975,1966.6398196987282,0.08441439772704368,0.0005171609832014111,2.0635513219709963e-16,0.011766520415877234,0.3087486553112531,0.10188787000694122
0.15000000000000002,1.1500000000000004,400000.0000099999,290.00001011587733,1860.4633191373205,0.03753734089037571,0.000689872264233679,1.6086314546167648e-13,0.03511369891220808,0.2820237168855913,0.10720127476382442
0.15000000000000002,1.1500000000000004,300000.00001,290.00001011587733,1860.3379461445275,0.046914636675787096,0.0007374508316701216,8.264657906098807e-14,0.03550485406448703,0.28168400907153535,0.10736696463028157
0.15000000000000002,1.2000000000000004,350000.0000100001,440.0000100000002,1932.2115969096456,0.09393813504772466,0.0005121619835025377,2.1423325450450217e-13,0.047719899415990884,0.2676271162332317,0.11027317786158203
0.25,1.1500000000000004,200000.00000999996,340.0000099999995,1695.103524871599,0.02710737164802137,0.0019476120634580594,5.261368525980734e-12,0.031641660241542864,0.388441781055126,0.09197339705140012
0.25,1.1500000000000004,300000.00000999996,490.00001,1806.4960656718501,0.058132405667786886,0.0009373343546872823,3.1115910541238693e-14,0.031977699909560654,0.387732481446164,0.09240166124735602
0.25,1.2000000000000004,200000.0000099999,340.00001,1664.6974245483545,0.021589614753524663,0.0025053463381322274,3.073171783415749e-09,0.0419789240794498,0.3763818281296077,0.0943842865020535
0.25,1.0500000000000003,350000.00000999996,290.0000102133248,1722.8251733158002,0.01609031951041518,0.0015875815675620419,6.693884398181544e-16,0.009368759701931587,0.414626708174553,0.08628117480554631
0.15000000000000002,1.0000000000000002,400000.00001,440.00001000000043,2039.0617383002868,0.1265170866385061,0.00035286537384442623,1.3510565737028406e-18,0.003544421942453335,0.31634436738625293,0.09805470796869094
0.2,1.3000000000000005,250000.00001000008,440.00001,1769.6190626242465,0.044517935290386,0.0014273114823811087,1.8972803777186682e-05,0.06609211698584767,0.2987819380423002,0.10668767267285233
0.2,1.2500000000000004,250000.00001000008,440.00001,1801.3002091203641,0.05406650250410736,0.0011541833012279749,8.534622364306009e-11,0.056026964802162876,0.31007061024845856,0.10481527697722569
0.2,1.0000000000000002,250000.00001000002,390.0000099999995,1904.1566191317775,0.08062104578400606,0.0007095221239256885,1.5835178802341408e-19,0.0023696701493859437,0.37109522091525426,0.09064517178017958
0.15000000000000002,1.0000000000000002,450000.00001000013,440.00001000000043,2040.0603590879196,0.117470524964813,0.00033492729074634004,1.3839725861143225e-18,0.0033448340724179545,0.3166094475113511,0.09802022415370017
0.25,1.0000000000000002,250000.00001,440.00001000000043,1838.4157364960568,0.06516752419752161,0.0009226605786473044,5.635108319872194e-20,0.0018558947648256332,0.4226225737033625,0.08329139919370838
0.25,1.1500000000000004,200000.00000999996,390.0000099999995,1731.1977413149677,0.04019709940102843,0.001542032951664888,1.97318881454568e-13,0.03191032938137262,0.3880608286760026,0.09216577320447536
0.25,1.0500000000000003,200000.0000099999,340.00001,1757.0788460441995,0.03792657014007366,0.0014304083838923497,5.3336419012492306e-17,0.010135226138084527,0.41385254247900655,0.08655977783578557
0.25,1.1000000000000003,200000.00000999996,340.0000099999995,1726.0360150010592,0.03360705425529841,0.0015832695845615307,3.8856361031523565e-15,0.021039322550270436,0.40093142448114266,0.08938046000244293
0.2,1.2000000000000004,250000.00001000002,440.00001,1833.7156957165985,0.06980952210361067,0.0008893955185574764,1.527408731590246e-13,0.045526256035165046,0.3219815132446547,0.10268665912725995
0.15000000000000002,1.1000000000000003,300000.00001,390.0000099999995,1967.283031422462,0.10677188834886454,0.0004739862278376518,4.983769530968196e-15,0.024227422160684187,0.29440166275472773,0.1050202364777975
0.2,1.0500000000000003,350000.00000999996,490.00001,1969.9932202538532,0.11165659324902703,0.0004784754153177119,1.2895098012536025e-16,0.011144388533337494,0.36190986022944177,0.09420964384112146
0.15000000000000002,1.1500000000000004,350000.0000099999,440.0000100000004,1967.6019822149876,0.1135853279503369,0.00043071072595285745,3.955622958952397e-14,0.0362878605788604,0.2805455689010575,0.10782864280556156
0.2,0.9000000000000001,300000.0000100001,440.00001000000043,1836.705623364502,0.08829948671501903,0.0005865154945010288,1.8359058842931689e-22,0.0003188669610363785,0.36496079360427836,0.08211399661604192
0.25,1.2000000000000004,200000.00001000002,390.00001,1700.7193954899449,0.031344869754145445,0.0019948285497892243,2.1330366628462573e-10,0.042186586233607465,0.3760108221303629,0.09463010045808519
0.25,1.2000000000000004,350000.00001,290.0000102242316,1633.0376317795983,0.012882857815928279,0.0020718517384577485,1.522604035641349e-08,1.0560653139162487e-05,0.0001321565101555763,1.9356879028462188e-05
0.2,1.0000000000000002,350000.00000999996,490.0000099999996,1974.017045348409,0.11432196933324924,0.0004710990942508235,4.3126353812979434e-19,0.0028297676343727713,0.3703076970828974,0.09055711580558538
0.2,0.9000000000000001,450000.00001000013,490.00001,1873.0856357272705,0.09061988398797235,0.00042910463898754737,4.307807289972058e-22,0.0003604973927094195,0.3647609940376612,0.08205603951898553
0.2,1.1500000000000004,250000.00001000002,440.0000100000008,1867.2798135135254,0.08654994080581245,0.0007290944808232335,2.1908953433867816e-14,0.03437450872712732,0.3348427496551912,0.10015181627734267
0.25,1.1000000000000003,300000.0000099999,490.0000099999996,1837.1696134442404,0.06799348667387423,0.000812635595904733,3.328561720773044e-15,0.021270218745364226,0.4004511460539492,0.08965105406477429
0.15000000000000002,0.9500000000000002,400000.00001000013,440.00001000000043,1993.3510859764474,0.12347781064667962,0.00035281653494693093,3.169244336736732e-20,0.0012808097523827001,0.31471927212769546,0.09357792177204212
0.25,0.9500000000000002,250000.00001000002,440.0000100000008,1793.9409566605586,0.06443325662948161,0.0009100358462365489,2.6325078654668746e-22,0.0003874755875391173,0.4207526001291068,0.07942521698251605
0.2,0.9500000000000002,250000.00001000002,390.00001,1858.1317531701668,0.07871293245007908,0.00070776204269649,1.2815374412155194e-21,0.0006034188899353817,0.36920169838951816,0.08646857917476862
0.2,0.9000000000000001,400000.00000999996,490.00001,1873.0840087852143,0.09777662001808038,0.0004510082342653885,4.327697496504805e-22,0.0003833291322968689,0.3647579696601758,0.08206831269276946
0.15000000000000002,1.0000000000000002,300000.00001,340.00001000000043,1973.9561145415557,0.08565840328372268,0.0005132048732915516,4.543153985001869e-19,0.002702811986450596,0.3177972458395632,0.09816317700002536
0.15000000000000002,1.3000000000000005,300000.00001000013,290.00001012608055,1756.37723225725,0.025757257564981324,0.0013596978509881365,0.00015512722159366567,0.06707918383387074,0.24701056935578375,0.11283472150256478
0.2,1.3000000000000005,200000.00000999993,340.0000099999995,1699.3000032592752,0.02641880350300161,0.0022259286179607107,0.0002451445404925646,0.06430073564859465,0.3012052305999601,0.10586942157734233
0.25,1.1000000000000003,200000.00001000002,390.0000099999995,1762.396078267624,0.04868990699787353,0.0012932545286541588,1.5177110092877854e-15,0.021169923690903026,0.40069655114391634,0.08955384765632332
0.2,1.2000000000000004,300000.00001,490.0000100000004,1871.6855802190016,0.08453863014950855,0.0006989873764983212,1.299099704967612e-13,0.04551226043975282,0.3218227564047544,0.10285551803352952
0.2,1.0500000000000003,250000.00001000002,290.00001015509423,1826.2958251239068,0.04020009970947057,0.0009792457998160805,1.4683048184956996e-16,0.010762331141799487,0.3625510028393656,0.0940766146406078
0.15000000000000002,0.9500000000000002,450000.0000100001,440.00001000000043,1993.5997773880326,0.11478373234547659,0.0003341617735314434,3.1529469477309457e-20,0.0012032665951733715,0.31479964222574625,0.09354867148904943
